,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
274,纯碱SA,2022-03-17,9,申银万国,67342,-12668,海通期货,20046,412,方正中期,18464,2780
275,纯碱SA,2022-03-17,10,银河期货,64604,399,华泰期货,18590,537,光大期货,17507,1708
276,纯碱SA,2022-03-17,11,华泰期货,54521,-3734,新湖期货,17357,-653,新湖期货,16855,-217
277,纯碱SA,2022-03-17,12,华安期货,54484,1981,银河期货,15172,773,海通期货,14692,-830
278,纯碱SA,2022-03-17,13,方正中期,50293,-1288,华闻期货,14210,814,东吴期货,14043,161
279,纯碱SA,2022-03-17,14,渤海期货,47838,-5326,光大期货,13515,-1312,兴证期货,13122,516
280,纯碱SA,2022-03-17,15,永安期货,47318,4420,中辉期货,13009,-627,瑞达期货,13039,-1406
281,纯碱SA,2022-03-17,16,新湖期货,45790,-4907,招商期货,12456,-608,华闻期货,12989,1150
282,纯碱SA,2022-03-17,17,中信建投,44306,1579,宏源期货,12125,768,招商期货,12969,819
283,纯碱SA,2022-03-17,18,广发期货,43219,-2625,兴证期货,11980,-28,中粮期货,12881,744
284,纯碱SA,2022-03-17,19,宏源期货,36738,-1777,徽商期货,11868,758,浙商期货,12634,757
285,纯碱SA,2022-03-17,20,东方财富,36256,2497,东吴期货,11788,630,华泰期货,12458,-1062
286,硅铁SF,2022-03-17,1,中信期货,41508,583,中信期货,19813,1730,中信期货,26179,260
287,硅铁SF,2022-03-17,2,新湖期货,22408,-7480,新湖期货,9943,-2253,银河期货,15235,-589
288,硅铁SF,2022-03-17,3,光大期货,20874,-1567,东证期货,9713,552,浙商期货,13165,-36
289,硅铁SF,2022-03-17,4,银河期货,20595,-6746,银河期货,9220,400,东证期货,11709,763
290,硅铁SF,2022-03-17,5,东证期货,17593,-2653,国投安信期货,8887,78,新湖期货,10038,-2033
291,硅铁SF,2022-03-17,6,华闻期货,13814,-10499,国元期货,8885,88,国投安信期货,9025,-119
292,硅铁SF,2022-03-17,7,东吴期货,12588,1284,浙商期货,8661,268,国元期货,8641,154
293,硅铁SF,2022-03-17,8,海通期货,12415,-1652,华闻期货,7584,-590,申银万国,8117,1080
294,硅铁SF,2022-03-17,9,徽商期货,10128,-2262,永安期货,7470,-88,永安期货,8062,381
295,硅铁SF,2022-03-17,10,申银万国,8425,-2481,五矿期货,6883,511,华闻期货,7690,-488
296,硅铁SF,2022-03-17,11,东方财富,8249,-2916,华泰期货,5790,-75,国泰君安,7124,325
297,硅铁SF,2022-03-17,12,国泰君安,7639,-3928,国泰君安,5619,-18,五矿期货,6980,80
298,硅铁SF,2022-03-17,13,华泰期货,6879,12,光大期货,5460,545,光大期货,6321,735
299,硅铁SF,2022-03-17,14,国信期货,6183,-1397,弘业期货,5304,254,中粮期货,4490,-127
300,硅铁SF,2022-03-17,15,华西期货,6118,-2322,申银万国,5168,537,东吴期货,3782,329
301,硅铁SF,2022-03-17,16,冠通期货,6025,1969,东吴期货,4733,177,弘业期货,3438,-18
302,硅铁SF,2022-03-17,17,中信建投,6003,-1555,中粮期货,3977,-111,大有期货,3165,-93
303,硅铁SF,2022-03-17,18,兴证期货,5958,1157,中信建投,3763,-70,瑞达期货,2947,514
304,硅铁SF,2022-03-17,19,方正中期,5847,-1330,国信期货,3436,186,国信期货,2924,75
305,硅铁SF,2022-03-17,20,弘业期货,5374,-3060,建信期货,3260,-576,华泰期货,2819,140
306,锰硅SM,2022-03-17,1,中信期货,32830,-13989,中信期货,22187,315,中信期货,25399,-1029
307,锰硅SM,2022-03-17,2,光大期货,15379,-7133,国泰君安,12202,205,银河期货,21979,338
308,锰硅SM,2022-03-17,3,银河期货,10042,-663,永安期货,8977,-173,永安期货,12479,363
309,锰硅SM,2022-03-17,4,东证期货,9051,-3873,华泰期货,8931,-379,浙商期货,12055,438
310,锰硅SM,2022-03-17,5,华闻期货,7322,-4967,国投安信期货,8153,563,五矿期货,11441,-576
311,锰硅SM,2022-03-17,6,华金期货,6736,-682,江西瑞奇,7424,-12,国泰君安,9303,564
312,锰硅SM,2022-03-17,7,海通期货,6512,-4084,东证期货,7089,842,江西瑞奇,7315,-69
313,锰硅SM,2022-03-17,8,国信期货,6038,-3405,浙商期货,7056,49,申银万国,7288,198
314,锰硅SM,2022-03-17,9,新湖期货,5909,-6532,申银万国,6931,-150,锦泰期货,6579,24
315,锰硅SM,2022-03-17,10,国泰君安,5603,-5242,锦泰期货,6614,25,一德期货,6034,30
316,锰硅SM,2022-03-17,11,五矿期货,5486,-838,银河期货,6496,54,国投安信期货,5450,549
317,锰硅SM,2022-03-17,12,锦泰期货,5177,-229,五矿期货,5745,854,光大期货,5185,-746
318,锰硅SM,2022-03-17,13,申银万国,5148,-1855,光大期货,5464,-717,东证期货,4889,-355
319,锰硅SM,2022-03-17,14,弘业期货,4579,-893,国信期货,5129,-254,新湖期货,4722,-2583
320,锰硅SM,2022-03-17,15,东吴期货,4340,-5021,格林大华期货,4672,-130,方正中期,4703,-31
321,锰硅SM,2022-03-17,16,永安期货,4200,-372,东吴期货,4084,-417,国信期货,4497,-52
322,锰硅SM,2022-03-17,17,冠通期货,4141,-2117,方正中期,3982,68,格林大华期货,4347,-4
323,锰硅SM,2022-03-17,18,徽商期货,4070,-3569,国海良时,3953,896,东海期货,4335,66
324,锰硅SM,2022-03-17,19,浙商期货,3537,-436,徽商期货,3923,303,瑞达期货,4280,127
325,锰硅SM,2022-03-17,20,中粮期货,3396,263,东海期货,3893,-77,华泰期货,4097,-81
326,白糖SR,2022-03-17,1,东证期货,81721,-11014,中粮期货,38408,762,中粮期货,106916,-1940
327,白糖SR,2022-03-17,2,海通期货,57586,-30010,东证期货,36875,3521,中信期货,47225,2513
328,白糖SR,2022-03-17,3,中信期货,46821,-13567,华泰期货,31184,-91,东证期货,31835,2124
329,白糖SR,2022-03-17,4,银河期货,25035,-4942,光大期货,29112,-793,银河期货,23361,2231
330,白糖SR,2022-03-17,5,新湖期货,23662,-5622,中信期货,20951,1972,中投天琪,21900,1
331,白糖SR,2022-03-17,6,光大期货,21821,-3743,方正中期,20238,1357,永安期货,21796,937
332,白糖SR,2022-03-17,7,中粮期货,18146,-5504,银河期货,19805,62,国泰君安,17361,1232
333,白糖SR,2022-03-17,8,国泰君安,17564,-3055,永安期货,17229,139,光大期货,16524,1476
334,白糖SR,2022-03-17,9,华泰期货,13794,-14035,中信建投,15434,1250,方正中期,16300,1027
335,白糖SR,2022-03-17,10,华闻期货,13722,-8525,广发期货,15335,679,华泰期货,14932,-9
336,白糖SR,2022-03-17,11,东吴期货,12902,2839,海通期货,14104,-1020,国投安信期货,14697,486
337,白糖SR,2022-03-17,12,海证期货,12621,-2478,国泰君安,12659,-134,宏源期货,12535,-1159
338,白糖SR,2022-03-17,13,广发期货,10134,2817,华融融达期货,12349,-595,海通期货,12258,-22
339,白糖SR,2022-03-17,14,冠通期货,9289,-7480,创元期货,10648,47,中信建投,10991,137
340,白糖SR,2022-03-17,15,中辉期货,9128,-2744,浙商期货,10614,-19,华融融达期货,10332,-1884
341,白糖SR,2022-03-17,16,申银万国,8444,-1436,招商期货,10324,230,浙商期货,10095,271
342,白糖SR,2022-03-17,17,浙商期货,8034,-3094,国海良时,10225,841,华金期货,9687,753
343,白糖SR,2022-03-17,18,中信建投,7887,724,兴证期货,9343,-823,国海良时,9184,883
344,白糖SR,2022-03-17,19,渤海期货,7861,-2580,申银万国,9112,277,招商期货,9126,180
345,白糖SR,2022-03-17,20,五矿期货,7285,2113,宏源期货,8851,105,广发期货,8606,31
346,PTA,2022-03-17,1,东证期货,513619,-6872,国泰君安,132449,3867,银河期货,141886,4988
347,PTA,2022-03-17,2,海通期货,350544,-13996,东证期货,105557,8404,国泰君安,132840,6145
348,PTA,2022-03-17,3,华泰期货,250404,33606,中粮期货,79939,3233,东证期货,89880,1529
349,PTA,2022-03-17,4,光大期货,232448,10954,永安期货,78345,-925,瑞达期货,80991,3522
350,PTA,2022-03-17,5,中信期货,188532,8178,中信期货,77154,793,永安期货,73883,4727
351,PTA,2022-03-17,6,银河期货,135679,30679,华泰期货,62531,-1387,海通期货,66709,-1470
352,PTA,2022-03-17,7,国泰君安,109260,8152,银河期货,60648,-4993,申银万国,66706,2449
353,PTA,2022-03-17,8,东吴期货,99762,11306,海通期货,59235,630,新湖期货,64968,1756
354,PTA,2022-03-17,9,徽商期货,94353,-7411,申银万国,58394,-1797,国贸期货,63349,3862
355,PTA,2022-03-17,10,永安期货,86090,-7831,东吴期货,58300,608,东吴期货,63271,1182
356,PTA,2022-03-17,11,华安期货,85738,15253,新湖期货,57083,1234,中信期货,59616,1493
357,PTA,2022-03-17,12,华闻期货,74434,387,瑞达期货,55898,3925,国投安信期货,53859,341
358,PTA,2022-03-17,13,新湖期货,69538,-9752,宝城期货,46331,3745,华泰期货,45552,-2689
359,PTA,2022-03-17,14,国信期货,53983,-1814,国投安信期货,45319,-44,中辉期货,39520,-325
360,PTA,2022-03-17,15,渤海期货,50975,8009,光大期货,41717,2414,弘业期货,39460,-1147
361,PTA,2022-03-17,16,申银万国,50838,-4567,广发期货,41200,389,方正中期,38402,-668
362,PTA,2022-03-17,17,方正中期,48809,-4388,摩根大通,40730,71,五矿期货,38127,2197
363,PTA,2022-03-17,18,瑞达期货,45419,-4064,方正中期,40718,-1899,中信建投,33026,-245
364,PTA,2022-03-17,19,中辉期货,44090,-6035,中辉期货,39592,-81,光大期货,32525,3286
365,PTA,2022-03-17,20,华西期货,43779,4947,中信建投,34034,-110,宝城期货,30103,783
366,尿素UR,2022-03-17,1,中信期货,11347,-11122,中信期货,12373,266,中信期货,11758,-401
367,尿素UR,2022-03-17,2,银河期货,6685,-7849,华泰期货,6852,-207,银河期货,7593,-1182
368,尿素UR,2022-03-17,3,海通期货,5300,-4870,国泰君安,6621,308,国泰君安,5542,-625
369,尿素UR,2022-03-17,4,国贸期货,5211,1316,东证期货,4355,-316,华泰期货,4688,123
370,尿素UR,2022-03-17,5,华闻期货,5138,-5613,中信建投,4023,90,中信建投,4210,-153
371,尿素UR,2022-03-17,6,中辉期货,4936,-7207,光大期货,3684,-91,国贸期货,4079,2152
372,尿素UR,2022-03-17,7,徽商期货,4762,-3700,徽商期货,3080,9,中州期货,4062,36
373,尿素UR,2022-03-17,8,国泰君安,4407,-7875,银河期货,3061,-625,徽商期货,3697,277
374,尿素UR,2022-03-17,9,华泰期货,4370,-6943,国贸期货,3048,2139,长江期货,3342,55
375,尿素UR,2022-03-17,10,光大期货,3900,-5747,方正中期,2932,-33,华安期货,2972,79
376,尿素UR,2022-03-17,11,东证期货,3653,-4199,国投安信期货,2836,6,永安期货,2807,377
377,尿素UR,2022-03-17,12,东方财富,2874,-2889,华安期货,2820,-33,鲁证期货,2687,-147
378,尿素UR,2022-03-17,13,永安期货,2757,-3441,中投天琪,2561,86,光大期货,2619,-199
379,尿素UR,2022-03-17,14,鲁证期货,2000,-2204,中辉期货,2499,-5,方正中期,2524,-48
380,尿素UR,2022-03-17,15,建信期货,1952,-3776,东吴期货,2497,-10,国投安信期货,2451,235
381,尿素UR,2022-03-17,16,华安期货,1762,-2832,长江期货,2491,38,东吴期货,2389,83
382,尿素UR,2022-03-17,17,方正中期,1725,-3234,海通期货,2287,-534,中辉期货,2258,17
383,尿素UR,2022-03-17,18,金瑞期货,1584,-1134,广发期货,2283,-6,东证期货,2162,-533
384,尿素UR,2022-03-17,19,中信建投,1525,-4105,鲁证期货,2282,-275,弘业期货,2085,-22
385,尿素UR,2022-03-17,20,东吴期货,1421,-3117,兴证期货,2246,82,一德期货,2075,-67
386,强麦WH,2022-03-17,1,财信期货,30,-14,光大期货,43,0,永安期货,102,0
387,强麦WH,2022-03-17,2,华泰期货,21,21,徽商期货,36,-1,广发期货,49,-1
388,强麦WH,2022-03-17,3,中辉期货,20,-13,物产中大,36,-1,锦泰期货,22,-4
389,强麦WH,2022-03-17,4,徽商期货,15,4,宝城期货,30,0,鲁证期货,21,0
390,强麦WH,2022-03-17,5,先锋期货,15,15,华泰期货,29,19,弘业期货,19,-2
391,强麦WH,2022-03-17,6,东证期货,11,11,东证期货,21,9,中信期货,19,0
392,强麦WH,2022-03-17,7,中粮期货,10,-10,天富期货,16,-1,徽商期货,18,6
393,强麦WH,2022-03-17,8,福能期货,10,10,国泰君安,16,-3,长江期货,15,0
394,强麦WH,2022-03-17,9,弘业期货,8,-6,中信期货,15,-2,瑞达期货,15,0
395,强麦WH,2022-03-17,10,中信建投,7,7,中辉期货,15,0,中银国际,13,-1
396,强麦WH,2022-03-17,11,华安期货,7,7,中粮期货,11,0,银河期货,11,0
397,强麦WH,2022-03-17,12,大越期货,6,6,新湖期货,9,5,中原期货,11,-1
398,强麦WH,2022-03-17,13,天风期货,5,5,弘业期货,8,0,华金期货,8,-1
399,强麦WH,2022-03-17,14,新湖期货,5,5,金元期货,8,-1,光大期货,8,0
400,强麦WH,2022-03-17,15,民生期货,4,4,银河期货,7,0,和合期货,7,0
401,强麦WH,2022-03-17,16,锦泰期货,4,4,中国国际,7,0,中天期货,7,0
402,强麦WH,2022-03-17,17,金元期货,3,-5,方正中期,6,0,国泰君安,7,0
403,强麦WH,2022-03-17,18,国富期货,3,3,大越期货,6,-6,格林大华期货,6,0
404,强麦WH,2022-03-17,19,国泰君安,3,-2,格林大华期货,5,0,华泰期货,5,0
405,强麦WH,2022-03-17,20,恒泰期货,3,3,金石期货,5,0,申银万国,5,0
406,动力煤ZC,2022-03-17,1,华泰期货,201,138,国投安信期货,484,-5,上海中期,509,-25
407,动力煤ZC,2022-03-17,2,中粮期货,105,99,中信期货,442,-10,国泰君安,465,-8
408,动力煤ZC,2022-03-17,3,银河期货,103,83,国泰君安,438,-17,美尔雅,396,-19
409,动力煤ZC,2022-03-17,4,国富期货,87,38,东证期货,392,-1,中粮期货,382,-100
410,动力煤ZC,2022-03-17,5,中信期货,72,-3,华泰期货,284,-172,国富期货,366,-19
411,动力煤ZC,2022-03-17,6,国泰君安,63,32,西南期货,172,-6,金瑞期货,274,2
412,动力煤ZC,2022-03-17,7,东证期货,53,-63,新湖期货,158,-11,上海东亚,274,0
413,动力煤ZC,2022-03-17,8,金瑞期货,50,30,中信建投,151,0,中信期货,237,-6
414,动力煤ZC,2022-03-17,9,光大期货,48,39,永安期货,141,-2,东证期货,186,14
415,动力煤ZC,2022-03-17,10,上海中期,36,-123,南华期货,135,-2,中辉期货,182,-9
416,动力煤ZC,2022-03-17,11,中辉期货,33,27,银河期货,131,-33,中信建投,163,0
417,动力煤ZC,2022-03-17,12,中国国际,29,17,建信期货,108,15,一德期货,156,0
418,动力煤ZC,2022-03-17,13,中电投先融,28,9,中财期货,105,1,广发期货,153,-5
419,动力煤ZC,2022-03-17,14,南华期货,28,-7,一德期货,100,-2,银河期货,152,-54
420,动力煤ZC,2022-03-17,15,东方财富,28,-11,上海大陆,97,-4,申银万国,150,0
421,动力煤ZC,2022-03-17,16,中信建投,24,17,宏源期货,92,4,英大期货,121,0
422,动力煤ZC,2022-03-17,17,中财期货,23,7,中国国际,88,10,鲁证期货,118,-1
423,动力煤ZC,2022-03-17,18,美尔雅,23,9,徽商期货,86,0,东方财富,110,-4
424,动力煤ZC,2022-03-17,19,建信期货,23,12,金瑞期货,86,-8,华泰期货,94,-21
425,动力煤ZC,2022-03-17,20,徽商期货,22,6,光大期货,84,-2,国联期货,87,-5
426,AP204,2022-03-17,1,恒泰期货,101,101,中辉期货,101,1,招金期货,56,0
427,AP204,2022-03-17,2,倍特期货,31,21,恒泰期货,75,75,永安期货,50,8
428,AP204,2022-03-17,3,信达期货,27,27,东吴期货,63,0,中辉期货,43,2
429,AP204,2022-03-17,4,华安期货,24,10,盛达期货,60,0,国信期货,32,0
430,AP204,2022-03-17,5,国富期货,20,20,天风期货,35,10,国富期货,28,6
431,AP204,2022-03-17,6,五矿期货,16,2,财信期货,17,-3,银河期货,23,5
432,AP204,2022-03-17,7,渤海期货,13,4,华安期货,8,1,申银万国,14,0
433,AP204,2022-03-17,8,华金期货,12,12,海证期货,7,6,华安期货,13,-1
434,AP204,2022-03-17,9,方正中期,10,0,国泰君安,6,0,华金期货,12,12
435,AP204,2022-03-17,10,浙商期货,10,10,东航期货,5,1,东证期货,10,0
436,AP204,2022-03-17,11,天风期货,10,10,徽商期货,4,0,浙商期货,10,10
437,AP204,2022-03-17,12,永安期货,10,7,中信期货,3,0,宏源期货,9,1
438,AP204,2022-03-17,13,宏源期货,10,-11,中粮期货,3,0,海通期货,8,0
439,AP204,2022-03-17,14,上海东亚,10,10,海通期货,3,0,长安期货,8,0
440,AP204,2022-03-17,15,建信期货,8,7,上海中期,3,0,五矿期货,8,0
441,AP204,2022-03-17,16,海证期货,8,8,渤海期货,2,0,国投安信期货,7,-2
442,AP204,2022-03-17,17,东吴期货,6,3,首创京都期货,2,0,弘业期货,7,0
443,AP204,2022-03-17,18,银河期货,5,5,大有期货,2,0,鲁证期货,7,0
444,AP204,2022-03-17,19,新纪元期货,4,-3,华西期货,1,0,徽商期货,6,0
445,AP204,2022-03-17,20,国信期货,4,-2,华泰期货,1,0,倍特期货,5,-3
446,AP205,2022-03-17,1,海通期货,25505,3745,国泰君安,4234,696,国泰君安,3209,376
447,AP205,2022-03-17,2,国泰君安,10768,1760,鲁证期货,2917,212,鲁证期货,3084,222
448,AP205,2022-03-17,3,华闻期货,10260,-1217,中信期货,2486,-50,中信期货,2938,-135
449,AP205,2022-03-17,4,中信期货,8363,-435,海通期货,2384,-96,永安期货,2118,169
450,AP205,2022-03-17,5,光大期货,6942,239,浙商期货,2353,140,物产中大,2066,11
451,AP205,2022-03-17,6,东证期货,6894,188,长安期货,2217,75,华泰期货,1799,12
452,AP205,2022-03-17,7,银河期货,5912,113,东证期货,2043,281,东证期货,1590,-93
453,AP205,2022-03-17,8,徽商期货,4544,444,海证期货,2030,442,海通期货,1492,-13
454,AP205,2022-03-17,9,华泰期货,4134,231,银河期货,2001,-224,华闻期货,1459,-23
455,AP205,2022-03-17,10,中辉期货,4096,725,华泰期货,1732,-324,光大期货,1436,4
456,AP205,2022-03-17,11,东方财富,4088,696,宏源期货,1530,119,信达期货,1385,-25
457,AP205,2022-03-17,12,鲁证期货,3380,644,兴证期货,1305,317,国投安信期货,1263,-73
458,AP205,2022-03-17,13,兴证期货,3286,42,中财期货,1300,82,长江期货,1238,-17
459,AP205,2022-03-17,14,宏源期货,3215,1093,建信期货,1266,149,平安期货,1202,246
460,AP205,2022-03-17,15,华安期货,3178,430,华闻期货,1188,-129,瑞达期货,1167,486
461,AP205,2022-03-17,16,方正中期,3167,384,国投安信期货,1157,-134,山金期货,1158,66
462,AP205,2022-03-17,17,申银万国,3125,-106,永安期货,1152,-48,招商期货,1084,65
463,AP205,2022-03-17,18,海证期货,3002,836,方正中期,1129,153,银河期货,1036,-70
464,AP205,2022-03-17,19,国投安信期货,2697,677,一德期货,1110,-121,金鹏期货,1007,5
465,AP205,2022-03-17,20,东吴期货,2658,-463,中辉期货,1004,-272,方正中期,987,116
466,AP210,2022-03-17,1,海通期货,9536,-2688,海通期货,3975,317,海通期货,5033,505
467,AP210,2022-03-17,2,光大期货,4197,-1310,国泰君安,3728,127,国泰君安,3011,307
468,AP210,2022-03-17,3,中信期货,2590,-1775,东吴期货,3669,147,东吴期货,2874,-8
469,AP210,2022-03-17,4,国泰君安,2128,199,物产中大,1623,-9,国富期货,2014,-107
470,AP210,2022-03-17,5,华闻期货,2116,-1724,中州期货,1342,47,招金期货,1825,368
471,AP210,2022-03-17,6,新湖期货,1873,-654,信达期货,1288,46,宏源期货,1237,72
472,AP210,2022-03-17,7,徽商期货,1691,41,国联期货,1249,-24,国投安信期货,1235,186
473,AP210,2022-03-17,8,东证期货,1648,299,光大期货,1153,-117,中州期货,1226,-147
474,AP210,2022-03-17,9,鲁证期货,1378,-243,申银万国,1089,72,中信建投,1185,-128
475,AP210,2022-03-17,10,招金期货,1252,-761,方正中期,1057,136,中信期货,1179,235
476,AP210,2022-03-17,11,渤海期货,1166,-782,中信建投,1037,-8,国联期货,1100,-23
477,AP210,2022-03-17,12,国海良时,1125,106,首创期货,1028,34,建信期货,1093,-6
478,AP210,2022-03-17,13,华泰期货,902,-479,新湖期货,1022,-394,东证期货,977,-327
479,AP210,2022-03-17,14,南华期货,875,-7,徽商期货,1004,48,新湖期货,942,-343
480,AP210,2022-03-17,15,宏源期货,874,-690,宝城期货,978,-8,鲁证期货,939,72
481,AP210,2022-03-17,16,华西期货,869,-166,弘业期货,966,34,申银万国,853,95
482,AP210,2022-03-17,17,方正中期,858,-508,国投安信期货,934,-1,宝城期货,839,2
483,AP210,2022-03-17,18,东吴期货,855,-533,华安期货,933,34,光大期货,763,-170
484,AP210,2022-03-17,19,华安期货,831,-614,中信期货,905,-17,银河期货,739,86
485,AP210,2022-03-17,20,五矿期货,827,78,东证期货,797,-285,广发期货,671,1
486,AP211,2022-03-17,1,金元期货,206,202,东吴期货,2545,1,东吴期货,2540,-1
487,AP211,2022-03-17,2,渤海期货,139,-36,海通期货,2067,6,海通期货,2087,-5
488,AP211,2022-03-17,3,光大期货,102,-123,国泰君安,2031,-4,国泰君安,2027,0
489,AP211,2022-03-17,4,海通期货,101,-71,华闻期货,1851,2,华闻期货,1852,2
490,AP211,2022-03-17,5,华安期货,90,-61,建信期货,1435,0,建信期货,1485,0
491,AP211,2022-03-17,6,华闻期货,76,-620,广发期货,1225,0,广发期货,1226,0
