,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
1452,ZC105,2021-01-29,5,华闻期货,63217,31191,瑞达期货,8187,304,华泰期货,9296,201
1453,ZC105,2021-01-29,6,新湖期货,48727,15727,银河期货,7952,1445,国投安信期货,8901,-1507
1454,ZC105,2021-01-29,7,华西期货,46432,14242,中信建投,7032,4101,光大期货,8841,-146
1455,ZC105,2021-01-29,8,华泰期货,44006,16539,国盛期货,6631,30,国联期货,7163,1817
1456,ZC105,2021-01-29,9,徽商期货,42093,22959,新湖期货,6509,664,永安期货,6045,906
1457,ZC105,2021-01-29,10,中信建投,31928,14642,申银万国,6167,678,海通期货,6023,-490
1458,ZC105,2021-01-29,11,国富期货,28859,6066,五矿经易期货,6137,1169,徽商期货,5708,1094
1459,ZC105,2021-01-29,12,东吴期货,24457,9664,宝城期货,5823,5326,美尔雅,4849,154
1460,ZC105,2021-01-29,13,国泰君安,22865,7269,国泰君安,5660,-2221,兴证期货,4724,603
1461,ZC105,2021-01-29,14,永安期货,22590,8471,首创期货,5388,-404,浙商期货,4416,1889
1462,ZC105,2021-01-29,15,银河期货,22450,12705,南华期货,4655,-398,一德期货,4312,165
1463,ZC105,2021-01-29,16,东方财富,21776,8064,中粮期货,4299,266,国富期货,4254,222
1464,ZC105,2021-01-29,17,华安期货,21097,8784,长江期货,4183,-85,鲁证期货,3980,-132
1465,ZC105,2021-01-29,18,申银万国,19355,7358,一德期货,4116,221,申银万国,3811,803
1466,ZC105,2021-01-29,19,一德期货,18750,6050,海通期货,3808,96,方正中期,3744,967
1467,ZC105,2021-01-29,20,方正中期,18114,9740,国富期货,3418,51,中粮期货,3725,2042
1468,ZC106,2021-01-29,1,中天期货,9259,4609,锦泰期货,2330,17,锦泰期货,2436,82
1469,ZC106,2021-01-29,2,创元期货,6250,650,中信期货,1522,84,国投安信期货,1704,0
1470,ZC106,2021-01-29,3,锦泰期货,4517,2212,五矿经易期货,1450,242,中信期货,1520,87
1471,ZC106,2021-01-29,4,浙商期货,2433,1001,宏源期货,1232,-2,宏源期货,1014,-1
1472,ZC106,2021-01-29,5,宏源期货,2089,318,宝城期货,999,18,宝城期货,1003,0
1473,ZC106,2021-01-29,6,中信期货,1949,1009,建信期货,750,0,五矿经易期货,890,250
1474,ZC106,2021-01-29,7,宝城期货,1884,610,方正中期,655,5,美尔雅,795,-4
1475,ZC106,2021-01-29,8,国信期货,1825,609,中大期货,476,0,国泰君安,753,9
1476,ZC106,2021-01-29,9,南华期货,1812,352,安粮期货,469,66,方正中期,668,12
1477,ZC106,2021-01-29,10,方正中期,1721,767,南华期货,410,0,南华期货,414,0
1478,ZC106,2021-01-29,11,东证期货,1631,831,永安期货,405,12,永安期货,395,9
1479,ZC106,2021-01-29,12,中信建投,1494,568,国信期货,374,0,中大期货,378,0
1480,ZC106,2021-01-29,13,五矿经易期货,1472,602,华泰期货,353,9,国信期货,363,-5
1481,ZC106,2021-01-29,14,鲁证期货,1283,1153,大地期货,350,0,大地期货,350,0
1482,ZC106,2021-01-29,15,大地期货,1032,376,东证期货,317,-19,东证期货,306,-12
1483,ZC106,2021-01-29,16,永安期货,913,261,首创期货,316,312,鲁证期货,245,134
1484,ZC106,2021-01-29,17,银河期货,746,674,中辉期货,300,33,徽商期货,116,-1
1485,ZC106,2021-01-29,18,申银万国,658,550,海证期货,166,18,安粮期货,116,80
1486,ZC106,2021-01-29,19,国富期货,578,457,天风期货,164,58,金瑞期货,114,-4
1487,ZC106,2021-01-29,20,广发期货,469,371,银河期货,126,4,中财期货,103,2
1488,ZC109,2021-01-29,1,中信期货,3348,1081,中信期货,6260,1118,中信期货,7053,1246
1489,ZC109,2021-01-29,2,安粮期货,2116,1937,华泰期货,1831,1309,国海良时,1703,1615
1490,ZC109,2021-01-29,3,华泰期货,1753,1461,中大期货,1036,174,永安期货,1353,686
1491,ZC109,2021-01-29,4,国海良时,1673,1654,首创期货,1010,-71,东吴期货,794,0
1492,ZC109,2021-01-29,5,国富期货,1598,1460,国投安信期货,928,5,中大期货,666,-19
1493,ZC109,2021-01-29,6,海通期货,1481,1205,东证期货,795,11,华泰期货,520,8
1494,ZC109,2021-01-29,7,华闻期货,1107,810,东吴期货,779,1,渤海期货,510,2
1495,ZC109,2021-01-29,8,永安期货,1071,1041,国盛期货,755,-1,安粮期货,390,39
1496,ZC109,2021-01-29,9,上海大陆,1037,469,国泰君安,601,224,申银万国,384,128
1497,ZC109,2021-01-29,10,东证期货,731,412,光大期货,443,22,前海期货,355,185
1498,ZC109,2021-01-29,11,华安期货,587,479,兴业期货,429,127,东证期货,317,-20
1499,ZC109,2021-01-29,12,南华期货,461,374,银河期货,355,62,华金期货,308,67
1500,ZC109,2021-01-29,13,徽商期货,450,371,新湖期货,328,100,国投安信期货,255,1
1501,ZC109,2021-01-29,14,创元期货,445,405,安粮期货,261,133,国泰君安,251,10
1502,ZC109,2021-01-29,15,国泰君安,368,268,西南期货,250,20,海通期货,225,22
1503,ZC109,2021-01-29,16,中财期货,339,305,中财期货,241,234,国富期货,204,30
1504,ZC109,2021-01-29,17,中天期货,335,289,一德期货,225,191,广发期货,200,44
1505,ZC109,2021-01-29,18,东航期货,312,305,申银万国,222,-17,中航期货,186,-1
1506,ZC109,2021-01-29,19,申银万国,263,215,华金期货,173,1,华安期货,185,38
1507,ZC109,2021-01-29,20,一德期货,226,167,永安期货,164,117,徽商期货,184,55
